attendance_id,employee_id,date,status
8419,419,24-01-2023,Present
8420,420,25-01-2023,Present
8421,421,26-01-2023,Present
8422,422,27-01-2023,Leave
8423,423,28-01-2023,Leave
8424,424,29-01-2023,Present
8425,425,30-01-2023,Leave
8426,426,31-01-2023,Present
8427,427,01-02-2023,Present
8428,428,02-02-2023,Present
8429,429,03-02-2023,Present
8430,430,04-02-2023,Leave
8431,431,05-02-2023,Present
8432,432,06-02-2023,Present
8433,433,07-02-2023,Present
8434,434,08-02-2023,Present
8435,435,09-02-2023,Present
8436,436,10-02-2023,Absent
8437,437,11-02-2023,Leave
8438,438,12-02-2023,Leave
8439,439,13-02-2023,Present
8440,440,14-02-2023,Present
8441,441,15-02-2023,Absent
8442,442,16-02-2023,Present
8443,443,17-02-2023,Absent
8444,444,18-02-2023,Present
8445,445,19-02-2023,Present
8446,446,20-02-2023,Present
8447,447,21-02-2023,Present
8448,448,22-02-2023,Present
8449,449,23-02-2023,Leave
8450,450,24-02-2023,Leave
8451,451,25-02-2023,Present
8452,452,26-02-2023,Present
8453,453,27-02-2023,Present
8454,454,28-02-2023,Present
8455,455,01-03-2023,Present
8456,456,02-03-2023,Present
8457,457,03-03-2023,Present
8458,458,04-03-2023,Present
8459,459,05-03-2023,Present
8460,460,06-03-2023,Absent
8461,461,07-03-2023,Present
8462,462,08-03-2023,Absent
8463,463,09-03-2023,Present
8464,464,10-03-2023,Leave
8465,465,11-03-2023,Present
8466,466,12-03-2023,Leave
8467,467,13-03-2023,Present
8468,468,14-03-2023,Absent
8469,469,15-03-2023,Present
8470,470,16-03-2023,Absent
8471,471,17-03-2023,Present
8472,472,18-03-2023,Present
8473,473,19-03-2023,Present
8474,474,20-03-2023,Leave
8475,475,21-03-2023,Present
8476,476,22-03-2023,Present
8477,477,23-03-2023,Present
8478,478,24-03-2023,Present
8479,479,25-03-2023,Present
8480,480,26-03-2023,Present
8481,481,27-03-2023,Present
8482,482,28-03-2023,Leave
8483,483,29-03-2023,Leave
8484,484,30-03-2023,Present
8485,485,31-03-2023,Leave
8486,486,01-04-2023,Leave
8487,487,02-04-2023,Present
8488,488,03-04-2023,Absent
8489,489,04-04-2023,Present
8490,490,05-04-2023,Present
8491,491,06-04-2023,Present
8492,492,07-04-2023,Present
8493,493,08-04-2023,Present
8494,494,09-04-2023,Present
8495,495,10-04-2023,Present
8496,496,11-04-2023,Present
8497,497,12-04-2023,Present
8498,498,13-04-2023,Present
8499,499,14-04-2023,Present
8500,500,15-04-2023,Absent
8501,501,16-04-2023,Present
8502,502,17-04-2023,Absent
8503,503,18-04-2023,Present
8504,504,19-04-2023,Present
8505,505,20-04-2023,Present
8506,506,21-04-2023,Present
8507,507,22-04-2023,Present
8508,508,23-04-2023,Present
8509,509,24-04-2023,Present
8510,510,25-04-2023,Absent
8511,511,26-04-2023,Present
8512,512,27-04-2023,Leave
8513,513,28-04-2023,Absent
8514,514,29-04-2023,Absent
8515,515,30-04-2023,Present
8516,516,01-05-2023,Present
8517,517,02-05-2023,Present
8518,518,03-05-2023,Present
8519,519,04-05-2023,Present
8520,520,05-05-2023,Present
8521,521,06-05-2023,Present
8522,522,07-05-2023,Absent
8523,523,08-05-2023,Present
8524,524,09-05-2023,Leave
8525,525,10-05-2023,Present
8526,526,11-05-2023,Present
8527,527,12-05-2023,Present
8528,528,13-05-2023,Present
8529,529,14-05-2023,Absent
8530,530,15-05-2023,Present
8531,531,16-05-2023,Present
8532,532,17-05-2023,Present
8533,533,18-05-2023,Present
8534,534,19-05-2023,Absent
8535,535,20-05-2023,Absent
8536,536,21-05-2023,Present
8537,537,22-05-2023,Present
8538,538,23-05-2023,Present
8539,539,24-05-2023,Present
8540,540,25-05-2023,Present
8541,541,26-05-2023,Present
8542,542,27-05-2023,Absent
8543,543,28-05-2023,Present
8544,544,29-05-2023,Absent
8545,545,30-05-2023,Present
8546,546,31-05-2023,Present
8547,547,01-06-2023,Leave
8548,548,02-06-2023,Absent
8549,549,03-06-2023,Absent
8550,550,04-06-2023,Present
8551,551,05-06-2023,Present
8552,552,06-06-2023,Leave
8553,553,07-06-2023,Present
8554,554,08-06-2023,Present
8555,555,09-06-2023,Present
8556,556,10-06-2023,Present
8557,557,11-06-2023,Absent
8558,558,12-06-2023,Present
8559,559,13-06-2023,Leave
8560,560,14-06-2023,Present
8561,561,15-06-2023,Present
8562,562,16-06-2023,Present
8563,563,17-06-2023,Present
8564,564,18-06-2023,Present
8565,565,19-06-2023,Absent
8566,566,20-06-2023,Leave
8567,567,21-06-2023,Present
8568,568,22-06-2023,Present
8569,569,23-06-2023,Absent
8570,570,24-06-2023,Leave
8571,571,25-06-2023,Leave
8572,572,26-06-2023,Present
8573,573,27-06-2023,Present
8574,574,28-06-2023,Leave
8575,575,29-06-2023,Present
8576,576,30-06-2023,Leave
8577,577,01-07-2023,Absent
8578,578,02-07-2023,Present
8579,579,03-07-2023,Absent
8580,580,04-07-2023,Present
8581,581,05-07-2023,Present
8582,582,06-07-2023,Present
8583,583,07-07-2023,Present
8584,584,08-07-2023,Leave
8585,585,09-07-2023,Present
8586,586,10-07-2023,Present
8587,587,11-07-2023,Present
8588,588,12-07-2023,Present
8589,589,13-07-2023,Present
8590,590,14-07-2023,Present
8591,591,15-07-2023,Present
8592,592,16-07-2023,Present
8593,593,17-07-2023,Absent
8594,594,18-07-2023,Leave
8595,595,19-07-2023,Present
8596,596,20-07-2023,Absent
8597,597,21-07-2023,Absent
8598,598,22-07-2023,Present
8599,599,23-07-2023,Present
8600,600,24-07-2023,Present
8601,601,25-07-2023,Present
8602,602,26-07-2023,Leave
8603,603,27-07-2023,Present
8604,604,28-07-2023,Present
8605,605,29-07-2023,Present
8606,606,30-07-2023,Present
8607,607,31-07-2023,Present
8608,608,01-08-2023,Present
8609,609,02-08-2023,Present
8610,610,03-08-2023,Present
8611,611,04-08-2023,Present
8612,612,05-08-2023,Leave
8613,613,06-08-2023,Leave
8614,614,07-08-2023,Present
8615,615,08-08-2023,Present
8616,616,09-08-2023,Present
8617,617,10-08-2023,Present
8618,618,11-08-2023,Present
8619,619,12-08-2023,Present
8620,620,13-08-2023,Present
8621,621,14-08-2023,Present
8622,622,15-08-2023,Leave
8623,623,16-08-2023,Present
8624,624,17-08-2023,Present
8625,625,18-08-2023,Present
8626,626,19-08-2023,Present
8627,627,20-08-2023,Absent
8628,628,21-08-2023,Leave
8629,629,22-08-2023,Present
8630,630,23-08-2023,Present
8631,631,24-08-2023,Present
8632,632,25-08-2023,Present
8633,633,26-08-2023,Present
8634,634,27-08-2023,Present
8635,635,28-08-2023,Absent
8636,636,29-08-2023,Present
8637,637,30-08-2023,Present
8638,638,31-08-2023,Present
8639,639,01-09-2023,Present
8640,640,02-09-2023,Present
8641,641,03-09-2023,Present
8642,642,04-09-2023,Present
8643,643,05-09-2023,Present
8644,644,06-09-2023,Present
8645,645,07-09-2023,Present
8646,646,08-09-2023,Absent
8647,647,09-09-2023,Present
8648,648,10-09-2023,Present
8649,649,11-09-2023,Absent
8650,650,12-09-2023,Present
8651,651,13-09-2023,Present
8652,652,14-09-2023,Present
8653,653,15-09-2023,Leave
8654,654,16-09-2023,Present
8655,655,17-09-2023,Absent
8656,656,18-09-2023,Leave
8657,657,19-09-2023,Present
8658,658,20-09-2023,Present
8659,659,21-09-2023,Present
8660,660,22-09-2023,Present
8661,661,23-09-2023,Present
8662,662,24-09-2023,Present
8663,663,25-09-2023,Present
8664,664,26-09-2023,Present
8665,665,27-09-2023,Absent
8666,666,28-09-2023,Present
8667,667,29-09-2023,Present
8668,668,30-09-2023,Present
8669,669,01-10-2023,Present
8670,670,02-10-2023,Present
8671,671,03-10-2023,Present
8672,672,04-10-2023,Present
8673,673,05-10-2023,Present
8674,674,06-10-2023,Present
8675,675,07-10-2023,Leave
8676,676,08-10-2023,Present
8677,677,09-10-2023,Present
8678,678,10-10-2023,Present
8679,679,11-10-2023,Absent
8680,680,12-10-2023,Present
8681,681,13-10-2023,Present
8682,682,14-10-2023,Absent
8683,683,15-10-2023,Present
8684,684,16-10-2023,Absent
8685,685,17-10-2023,Present
8686,686,18-10-2023,Leave
8687,687,19-10-2023,Present
8688,688,20-10-2023,Present
8689,689,21-10-2023,Present
8690,690,22-10-2023,Present
8691,691,23-10-2023,Present
8692,692,24-10-2023,Leave
8693,693,25-10-2023,Present
8694,694,26-10-2023,Present
8695,695,27-10-2023,Present
8696,696,28-10-2023,Leave
8697,697,29-10-2023,Leave
8698,698,30-10-2023,Present
8699,699,31-10-2023,Present
8700,700,01-11-2023,Present
8701,701,02-11-2023,Present
8702,702,03-11-2023,Present
8703,703,04-11-2023,Present
8704,704,05-11-2023,Present
8705,705,06-11-2023,Absent
8706,706,07-11-2023,Absent
8707,707,08-11-2023,Present
8708,708,09-11-2023,Leave
8709,709,10-11-2023,Present
8710,710,11-11-2023,Absent
8711,711,12-11-2023,Present
8712,712,13-11-2023,Leave
8713,713,14-11-2023,Present
8714,714,15-11-2023,Absent
8715,715,16-11-2023,Present
8716,716,17-11-2023,Present
8717,717,18-11-2023,Leave
8718,718,19-11-2023,Absent
8719,719,20-11-2023,Leave
8720,720,21-11-2023,Present
8721,721,22-11-2023,Leave
8722,722,23-11-2023,Present
8723,723,24-11-2023,Present
8724,724,25-11-2023,Present
8725,725,26-11-2023,Present
8726,726,27-11-2023,Present
8727,727,28-11-2023,Present
8728,728,29-11-2023,Present
8729,729,30-11-2023,Present
8730,730,01-12-2023,Absent
8731,731,02-12-2023,Present
8732,732,03-12-2023,Present
8733,733,04-12-2023,Present
8734,734,05-12-2023,Absent
8735,735,06-12-2023,Absent
8736,736,07-12-2023,Present
8737,737,08-12-2023,Leave
8738,738,09-12-2023,Present
8739,739,10-12-2023,Leave
8740,740,11-12-2023,Absent
8741,741,12-12-2023,Present
8742,742,13-12-2023,Present
8743,743,14-12-2023,Leave
8744,744,15-12-2023,Present
8745,745,16-12-2023,Present
8746,746,17-12-2023,Leave
8747,747,18-12-2023,Absent
8748,748,19-12-2023,Absent
8749,749,20-12-2023,Present
8750,750,21-12-2023,Present
8751,751,22-12-2023,Present
8752,752,23-12-2023,Present
8753,753,24-12-2023,Present
8754,754,25-12-2023,Present
8755,755,26-12-2023,Present
8756,756,27-12-2023,Present
8757,757,28-12-2023,Present
8758,758,29-12-2023,Present
8759,759,30-12-2023,Present
8760,760,31-12-2023,Absent
8761,761,01-01-2023,Present
8762,762,02-01-2023,Absent
8763,763,03-01-2023,Present
8764,764,04-01-2023,Present
8765,765,05-01-2023,Present
8766,766,06-01-2023,Present
8767,767,07-01-2023,Leave
8768,768,08-01-2023,Absent
8769,769,09-01-2023,Leave
8770,770,10-01-2023,Present
8771,771,11-01-2023,Present
8772,772,12-01-2023,Present
8773,773,13-01-2023,Leave
8774,774,14-01-2023,Present
8775,775,15-01-2023,Leave
8776,776,16-01-2023,Absent
8777,777,17-01-2023,Present
8778,778,18-01-2023,Leave
8779,779,19-01-2023,Present
8780,780,20-01-2023,Absent
8781,781,21-01-2023,Present
8782,782,22-01-2023,Leave
8783,783,23-01-2023,Present
8784,784,24-01-2023,Present
8785,785,25-01-2023,Absent
8786,786,26-01-2023,Leave
8787,787,27-01-2023,Present
8788,788,28-01-2023,Present
8789,789,29-01-2023,Present
8790,790,30-01-2023,Leave
8791,791,31-01-2023,Present
8792,792,01-02-2023,Present
8793,793,02-02-2023,Absent
8794,794,03-02-2023,Present
8795,795,04-02-2023,Absent
8796,796,05-02-2023,Present
8797,797,06-02-2023,Present
8798,798,07-02-2023,Absent
8799,799,08-02-2023,Leave
8800,800,09-02-2023,Present
8801,801,10-02-2023,Present
8802,802,11-02-2023,Present
8803,803,12-02-2023,Present
8804,804,13-02-2023,Leave
8805,805,14-02-2023,Absent
8806,806,15-02-2023,Present
8807,807,16-02-2023,Present
8808,808,17-02-2023,Present
8809,809,18-02-2023,Absent
8810,810,19-02-2023,Absent
8811,811,20-02-2023,Present
8812,812,21-02-2023,Absent
8813,813,22-02-2023,Leave
8814,814,23-02-2023,Present
8815,815,24-02-2023,Present
8816,816,25-02-2023,Present
8817,817,26-02-2023,Present
8818,818,27-02-2023,Present
8819,819,28-02-2023,Absent
8820,820,01-03-2023,Present
8821,821,02-03-2023,Present
8822,822,03-03-2023,Present
8823,823,04-03-2023,Present
8824,824,05-03-2023,Present
8825,825,06-03-2023,Leave
8826,826,07-03-2023,Present
8827,827,08-03-2023,Leave
8828,828,09-03-2023,Present
8829,829,10-03-2023,Present
8830,830,11-03-2023,Present
8831,831,12-03-2023,Present
8832,832,13-03-2023,Present
8833,833,14-03-2023,Present
8834,834,15-03-2023,Present
8835,835,16-03-2023,Present
8836,836,17-03-2023,Present
8837,837,18-03-2023,Present
8838,838,19-03-2023,Present
8839,839,20-03-2023,Leave
8840,840,21-03-2023,Present
8841,841,22-03-2023,Present
8842,842,23-03-2023,Present
8843,843,24-03-2023,Present
8844,844,25-03-2023,Absent
8845,845,26-03-2023,Present
8846,846,27-03-2023,Present
8847,847,28-03-2023,Present
8848,848,29-03-2023,Present
8849,849,30-03-2023,Present
8850,850,31-03-2023,Absent
8851,851,01-04-2023,Present
8852,852,02-04-2023,Present
8853,853,03-04-2023,Absent
8854,854,04-04-2023,Present
8855,855,05-04-2023,Present
8856,856,06-04-2023,Absent
8857,857,07-04-2023,Present
8858,858,08-04-2023,Present
8859,859,09-04-2023,Present
8860,860,10-04-2023,Present
8861,861,11-04-2023,Present
8862,862,12-04-2023,Present
8863,863,13-04-2023,Present
8864,864,14-04-2023,Present
8865,865,15-04-2023,Present
8866,866,16-04-2023,Present
8867,867,17-04-2023,Present
8868,868,18-04-2023,Present
8869,869,19-04-2023,Present
8870,870,20-04-2023,Present
8871,871,21-04-2023,Leave
8872,872,22-04-2023,Present
8873,873,23-04-2023,Leave
8874,874,24-04-2023,Leave
8875,875,25-04-2023,Present
8876,876,26-04-2023,Present
8877,877,27-04-2023,Present
8878,878,28-04-2023,Present
8879,879,29-04-2023,Present
8880,880,30-04-2023,Present
8881,881,01-05-2023,Present
8882,882,02-05-2023,Present
8883,883,03-05-2023,Present
8884,884,04-05-2023,Absent
8885,885,05-05-2023,Absent
8886,886,06-05-2023,Present
8887,887,07-05-2023,Present
8888,888,08-05-2023,Leave
8889,889,09-05-2023,Absent
8890,890,10-05-2023,Present
8891,891,11-05-2023,Present
8892,892,12-05-2023,Present
8893,893,13-05-2023,Present
8894,894,14-05-2023,Absent
8895,895,15-05-2023,Present
8896,896,16-05-2023,Present
8897,897,17-05-2023,Present
8898,898,18-05-2023,Present
8899,899,19-05-2023,Absent
8900,900,20-05-2023,Absent
8901,901,21-05-2023,Absent
8902,902,22-05-2023,Present
8903,903,23-05-2023,Absent
8904,904,24-05-2023,Absent
8905,905,25-05-2023,Present
8906,906,26-05-2023,Absent
8907,907,27-05-2023,Present
8908,908,28-05-2023,Present
8909,909,29-05-2023,Present
8910,910,30-05-2023,Present
8911,911,31-05-2023,Present
8912,912,01-06-2023,Absent
8913,913,02-06-2023,Absent
8914,914,03-06-2023,Present
8915,915,04-06-2023,Present
8916,916,05-06-2023,Present
8917,917,06-06-2023,Present
8918,918,07-06-2023,Present
8919,919,08-06-2023,Present
8920,920,09-06-2023,Present
8921,921,10-06-2023,Present
8922,922,11-06-2023,Present
8923,923,12-06-2023,Leave
8924,924,13-06-2023,Present
8925,925,14-06-2023,Absent
8926,926,15-06-2023,Present
8927,927,16-06-2023,Present
8928,928,17-06-2023,Absent
8929,929,18-06-2023,Present
8930,930,19-06-2023,Absent
8931,931,20-06-2023,Present
8932,932,21-06-2023,Present
8933,933,22-06-2023,Leave
8934,934,23-06-2023,Leave
8935,935,24-06-2023,Absent
8936,936,25-06-2023,Present
8937,937,26-06-2023,Present
8938,938,27-06-2023,Present
8939,939,28-06-2023,Present
8940,940,29-06-2023,Present
8941,941,30-06-2023,Present
8942,942,01-07-2023,Present
8943,943,02-07-2023,Present
8944,944,03-07-2023,Present
8945,945,04-07-2023,Present
8946,946,05-07-2023,Present
8947,947,06-07-2023,Present
8948,948,07-07-2023,Present
8949,949,08-07-2023,Leave
8950,950,09-07-2023,Present
8951,951,10-07-2023,Present
8952,952,11-07-2023,Present
8953,953,12-07-2023,Present
8954,954,13-07-2023,Present
8955,955,14-07-2023,Leave
8956,956,15-07-2023,Present
8957,957,16-07-2023,Present
8958,958,17-07-2023,Present
8959,959,18-07-2023,Present
8960,960,19-07-2023,Present
8961,961,20-07-2023,Present
8962,962,21-07-2023,Absent
8963,963,22-07-2023,Present
8964,964,23-07-2023,Present
8965,965,24-07-2023,Absent
8966,966,25-07-2023,Present
8967,967,26-07-2023,Present
8968,968,27-07-2023,Present
8969,969,28-07-2023,Present
8970,970,29-07-2023,Present
8971,971,30-07-2023,Leave
8972,972,31-07-2023,Absent
8973,973,01-08-2023,Present
8974,974,02-08-2023,Present
8975,975,03-08-2023,Present
8976,976,04-08-2023,Absent
8977,977,05-08-2023,Present
8978,978,06-08-2023,Present
8979,979,07-08-2023,Present
8980,980,08-08-2023,Present
8981,981,09-08-2023,Present
8982,982,10-08-2023,Present
8983,983,11-08-2023,Present
8984,984,12-08-2023,Absent
8985,985,13-08-2023,Present
8986,986,14-08-2023,Present
8987,987,15-08-2023,Leave
8988,988,16-08-2023,Present
8989,989,17-08-2023,Present
8990,990,18-08-2023,Present
8991,991,19-08-2023,Present
8992,992,20-08-2023,Present
8993,993,21-08-2023,Present
8994,994,22-08-2023,Present
8995,995,23-08-2023,Absent
8996,996,24-08-2023,Present
8997,997,25-08-2023,Present
8998,998,26-08-2023,Absent
8999,999,27-08-2023,Present
9000,1000,28-08-2023,Absent
9001,1,29-08-2023,Present
9002,2,30-08-2023,Leave
9003,3,31-08-2023,Present
9004,4,01-09-2023,Present
9005,5,02-09-2023,Present
9006,6,03-09-2023,Present
9007,7,04-09-2023,Present
9008,8,05-09-2023,Present
9009,9,06-09-2023,Present
9010,10,07-09-2023,Absent
9011,11,08-09-2023,Leave
9012,12,09-09-2023,Leave
9013,13,10-09-2023,Present
9014,14,11-09-2023,Present
9015,15,12-09-2023,Present
9016,16,13-09-2023,Absent
9017,17,14-09-2023,Present
9018,18,15-09-2023,Absent
9019,19,16-09-2023,Leave
9020,20,17-09-2023,Absent
9021,21,18-09-2023,Present
9022,22,19-09-2023,Absent
9023,23,20-09-2023,Present
9024,24,21-09-2023,Present
9025,25,22-09-2023,Present
9026,26,23-09-2023,Present
9027,27,24-09-2023,Present
9028,28,25-09-2023,Present
9029,29,26-09-2023,Present
9030,30,27-09-2023,Present
9031,31,28-09-2023,Present
9032,32,29-09-2023,Leave
9033,33,30-09-2023,Present
9034,34,01-10-2023,Present
9035,35,02-10-2023,Present
9036,36,03-10-2023,Present
9037,37,04-10-2023,Present
9038,38,05-10-2023,Present
9039,39,06-10-2023,Present
9040,40,07-10-2023,Absent
9041,41,08-10-2023,Leave
9042,42,09-10-2023,Leave
9043,43,10-10-2023,Present
9044,44,11-10-2023,Leave
9045,45,12-10-2023,Present
9046,46,13-10-2023,Present
9047,47,14-10-2023,Present
9048,48,15-10-2023,Leave
9049,49,16-10-2023,Present
9050,50,17-10-2023,Present
9051,51,18-10-2023,Present
9052,52,19-10-2023,Present
9053,53,20-10-2023,Leave
9054,54,21-10-2023,Leave
9055,55,22-10-2023,Present
9056,56,23-10-2023,Present
9057,57,24-10-2023,Present
9058,58,25-10-2023,Present
9059,59,26-10-2023,Absent
9060,60,27-10-2023,Present
9061,61,28-10-2023,Present
9062,62,29-10-2023,Present
9063,63,30-10-2023,Present
9064,64,31-10-2023,Present
9065,65,01-11-2023,Present
9066,66,02-11-2023,Absent
9067,67,03-11-2023,Present
9068,68,04-11-2023,Present
9069,69,05-11-2023,Absent
9070,70,06-11-2023,Absent
9071,71,07-11-2023,Present
9072,72,08-11-2023,Leave
9073,73,09-11-2023,Absent
9074,74,10-11-2023,Present
9075,75,11-11-2023,Present
9076,76,12-11-2023,Present
9077,77,13-11-2023,Present
9078,78,14-11-2023,Absent
9079,79,15-11-2023,Absent
9080,80,16-11-2023,Present
9081,81,17-11-2023,Present
9082,82,18-11-2023,Present
9083,83,19-11-2023,Leave
9084,84,20-11-2023,Absent
9085,85,21-11-2023,Leave
9086,86,22-11-2023,Present
9087,87,23-11-2023,Present
9088,88,24-11-2023,Present
9089,89,25-11-2023,Present
9090,90,26-11-2023,Leave
9091,91,27-11-2023,Present
9092,92,28-11-2023,Absent
9093,93,29-11-2023,Leave
9094,94,30-11-2023,Absent
9095,95,01-12-2023,Present
9096,96,02-12-2023,Present
9097,97,03-12-2023,Absent
9098,98,04-12-2023,Leave
9099,99,05-12-2023,Present
9100,100,06-12-2023,Present
9101,101,07-12-2023,Leave
9102,102,08-12-2023,Leave
9103,103,09-12-2023,Present
9104,104,10-12-2023,Present
9105,105,11-12-2023,Present
9106,106,12-12-2023,Present
9107,107,13-12-2023,Leave
9108,108,14-12-2023,Leave
9109,109,15-12-2023,Present
9110,110,16-12-2023,Present
9111,111,17-12-2023,Present
9112,112,18-12-2023,Leave
9113,113,19-12-2023,Present
9114,114,20-12-2023,Present
9115,115,21-12-2023,Present
9116,116,22-12-2023,Present
9117,117,23-12-2023,Present
9118,118,24-12-2023,Leave
9119,119,25-12-2023,Present
9120,120,26-12-2023,Present
9121,121,27-12-2023,Present
9122,122,28-12-2023,Present
9123,123,29-12-2023,Present
9124,124,30-12-2023,Leave
9125,125,31-12-2023,Present
9126,126,01-01-2023,Present
9127,127,02-01-2023,Absent
9128,128,03-01-2023,Present
9129,129,04-01-2023,Present
9130,130,05-01-2023,Present
9131,131,06-01-2023,Present
9132,132,07-01-2023,Present
9133,133,08-01-2023,Present
9134,134,09-01-2023,Present
9135,135,10-01-2023,Present
9136,136,11-01-2023,Present
9137,137,12-01-2023,Leave
9138,138,13-01-2023,Present
9139,139,14-01-2023,Present
9140,140,15-01-2023,Present
9141,141,16-01-2023,Absent
9142,142,17-01-2023,Present
9143,143,18-01-2023,Present
9144,144,19-01-2023,Present
